learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
A-CFR_IN  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
BPS-CFR  0.14428  0.139262  0.0983344  0.0983344  0.14428  0.0983344  0.0983344  0.0983344  0.139262  0.139262  
TIPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CSPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CFPS-CFR  0.112065  0.107473  0.075  0.075  0.112065  0.075  0.075  0.075  0.107473  0.107473  
CFPS-CFR_EX+IN  0.14474  0.139784  0.0999861  0.0999861  0.14474  0.0999861  0.0999861  0.0999861  0.139784  0.139784  
TIPS-CFR_EX+IN  0.14474  0.139784  0.0999861  0.0999861  0.14474  0.0999861  0.0999861  0.0999861  0.139784  0.139784  
t = 2
CFR  2.15  2.51024  1.12326  0.337021  2.44843  1.21882  1.19469  1.19396  2.81589  3.24087  
CFR_EX+IN  2.35129  2.7338  1.18357  0.36389  2.67359  1.27289  1.24275  1.2547  3.05926  3.50909  
CFR_IN  0.525316  0.569988  0.357445  0.36633  0.565821  0.36633  0.367687  0.361838  0.607086  0.658175  
A-CFR_IN  0.333346  0.34815  0.368388  0.377273  0.346047  0.377273  0.37863  0.37278  0.360164  0.37727  
BPS-CFR  2.30576  2.68694  1.14949  0.359822  2.62049  1.24596  1.22178  1.22068  3.00844  3.45472  
TIPS-CFR  0.550234  0.59474  0.368388  0.377273  0.592233  0.377273  0.37863  0.37278  0.632989  0.685649  
CSPS-CFR  0.549431  0.593163  0.393843  0.404721  0.591153  0.404721  0.406899  0.399226  0.631109  0.683363  
CFPS-CFR  0.5404  0.585705  0.362916  0.371801  0.582037  0.371801  0.373159  0.367309  0.623763  0.676158  
CFPS-CFR_EX+IN  2.50277  2.90322  1.20552  0.383388  2.84068  1.29549  1.26531  1.27702  3.24333  3.71275  
TIPS-CFR_EX+IN  2.70255  3.12559  1.23427  0.408874  3.061  1.32512  1.29486  1.30625  3.48486  3.97993  
t = 3
CFR  2.2204  2.19887  4.81639  0.906083  2.19882  3.72923  4.01194  4.93396  2.18971  2.18258  
CFR_EX+IN  2.19796  2.18798  4.86624  0.911868  2.18798  3.5447  4.37677  4.83909  2.18306  2.17884  
CFR_IN  1.41333  1.45616  0.81437  0.815431  1.47971  0.815431  1.19346  0.814904  1.45586  1.45316  
A-CFR_IN  0.806262  0.8227  0.815575  0.800422  0.824535  0.816511  0.8166  0.816046  0.827428  0.827609  
BPS-CFR  2.19831  2.18823  4.75041  0.918635  2.18819  4.08269  4.24584  5.01196  2.18334  2.17921  
TIPS-CFR  1.39821  1.4428  0.815575  0.816511  1.46166  0.816511  1.15947  0.816046  1.43907  1.43768  
CSPS-CFR  1.36642  1.0267  1.93288  0.81662  1.396  1.74409  8.95369  1.94118  1.02424  1.14679  
CFPS-CFR  1.39158  1.43563  0.814977  0.815974  1.45463  0.815974  1.19505  0.815479  1.43333  1.43087  
CFPS-CFR_EX+IN  2.18873  2.18282  4.86588  0.915011  2.18293  3.41715  4.37372  4.8363  2.17983  2.17712  
TIPS-CFR_EX+IN  2.18145  2.17831  4.86254  0.915264  2.17861  3.68618  4.14955  4.83332  2.17685  2.17541  
t = 4
CFR  5.03574  4.79808  0.602378  0.646423  3.11663  0.525568  0.529415  0.572048  3.21784  4.03019  
CFR_EX+IN  4.8079  4.65543  0.61051  0.551058  2.8248  0.530163  0.540772  0.578946  2.94113  4.01376  
CFR_IN  3.44332  3.44668  0.459836  0.455659  3.54469  0.455857  1.15158  0.45732  3.5399  3.67417  
A-CFR_IN  0.615927  0.450979  0.454555  0.391501  0.454752  0.452807  0.414618  0.453309  0.436439  0.431742  
BPS-CFR  5.72477  5.69201  0.61286  0.582891  3.86466  0.528321  0.533742  0.580032  4.08832  4.76383  
TIPS-CFR  2.61899  2.60027  0.45451  0.452384  3.04462  0.452729  1.17624  0.453252  2.37961  2.19057  
CSPS-CFR  2.81639  2.26898  3.67802  0.489517  2.90854  0.575015  5.03749  3.67829  2.32072  2.46887  
CFPS-CFR  3.34686  3.38577  0.457131  0.454036  3.47388  0.454287  1.14984  0.455274  3.48909  3.66527  
CFPS-CFR_EX+IN  5.42414  5.46461  0.6259  0.547922  3.51947  0.535386  0.549995  0.591975  4.43443  3.9959  
TIPS-CFR_EX+IN  3.96085  3.98773  0.654758  0.544981  2.68162  0.546694  0.567363  0.618031  3.96994  3.69661  
t = 5
CFR  3.27147  3.2785  0.990509  0.28333  5.0883  0.762961  0.843611  0.98684  5.0839  5.15297  
CFR_EX+IN  3.27468  3.68826  1.0083  0.387635  5.06886  0.866031  0.87131  1.00398  5.06268  5.10288  
CFR_IN  3.63816  3.70935  0.314599  0.299015  3.86338  0.298963  1.99219  0.305621  3.90994  4.28244  
A-CFR_IN  0.961504  0.592019  0.306669  0.330664  0.957977  0.293707  0.340086  0.299299  0.497737  0.474301  
BPS-CFR  1.35828  1.23175  1.00627  0.285837  2.65081  0.770636  0.860292  1.00087  2.60816  2.01467  
TIPS-CFR  2.7118  2.80394  0.306357  0.293158  3.08819  0.293059  0.909219  0.298861  2.85657  2.87355  
CSPS-CFR  3.14171  2.79801  0.372143  0.316556  3.45406  0.736049  4.06369  0.353711  2.86697  2.19514  
CFPS-CFR  3.49289  3.60545  0.310307  0.296195  3.73198  0.296124  1.95293  0.302199  3.81062  4.25767  
CFPS-CFR_EX+IN  1.42082  1.29563  1.03395  0.369175  2.63823  0.885954  0.896776  1.02778  4.08049  5.05185  
TIPS-CFR_EX+IN  4.56479  4.60187  1.08405  0.364955  5.0417  0.904084  0.956481  1.07536  4.61302  5.36584  
t = 6
CFR  3.07346  3.14468  1.04306  1.00521  2.41873  0.932403  1.26581  1.02164  2.33689  1.66045  
CFR_EX+IN  3.19744  3.46605  1.05923  0.527921  2.72747  1.09454  1.2709  1.03261  2.65682  1.51261  
CFR_IN  4.69465  4.80905  0.299886  0.326321  5.0612  0.32814  5.12118  0.325998  5.19523  6.02912  
A-CFR_IN  -0.118008  0.0789256  0.241607  0.308876  -0.00527188  0.274474  0.34039  0.267135  0.335141  0.373618  
BPS-CFR  3.1869  2.57703  1.06978  0.987967  2.5145  0.993395  1.32216  1.03793  1.59282  1.30604  
TIPS-CFR  2.81162  2.83451  0.239818  0.273857  3.08735  0.274127  0.634024  0.266048  2.68533  2.95631  
CSPS-CFR  3.34166  3.72292  1.43918  0.245551  4.23471  0.903057  3.68368  1.42619  3.98754  4.89955  
CFPS-CFR  4.50021  4.67816  0.253249  0.288189  4.83217  0.289354  5.05781  0.281952  4.99227  5.92927  
CFPS-CFR_EX+IN  3.37584  2.70611  1.08256  0.403183  3.59542  1.11533  1.2913  1.05139  4.65931  1.49464  
TIPS-CFR_EX+IN  6.47382  6.54651  1.08573  0.346513  5.71721  1.08966  1.48848  1.07984  6.54517  3.39848  
t = 7
CFR  3.4575  3.37741  1.93502  0.591749  2.44045  1.16038  2.57095  1.27297  2.39724  2.87942  
CFR_EX+IN  3.55697  3.9972  1.56747  0.122796  2.40596  1.18204  3.21843  1.65879  2.39395  2.91259  
CFR_IN  7.86282  7.92814  0.349531  0.152765  8.1049  0.182501  5.97565  0.233829  8.33333  10.1664  
A-CFR_IN  0.618418  0.592294  0.286148  0.353118  0.58027  0.217742  0.286591  0.217446  0.319486  0.269497  
BPS-CFR  2.7011  3.43561  1.48775  0.355149  2.27741  1.18283  3.08819  1.32674  3.46359  2.71613  
TIPS-CFR  3.10907  3.08184  0.283339  0.202047  3.43243  0.212329  0.598971  0.230329  3.11645  2.95615  
CSPS-CFR  5.10418  4.73718  1.64649  0.191326  5.54277  0.480562  3.18651  1.61039  5.95149  4.24899  
CFPS-CFR  7.24631  7.63893  0.291315  0.188777  7.54097  0.199864  5.8957  0.233435  7.91516  10.0792  
CFPS-CFR_EX+IN  2.94683  3.63132  1.32151  0.253523  1.39316  1.07556  4.32691  1.65027  3.52685  3.09169  
TIPS-CFR_EX+IN  2.72061  2.86964  2.10674  0.297605  2.00301  1.10551  4.78949  2.31272  2.62998  3.01987  
t = 8
CFR  2.9689  3.17829  3.15817  0.214022  1.85534  1.46828  4.95266  2.35953  2.52741  4.19627  
CFR_EX+IN  2.94055  3.34102  2.29945  0.10115  2.84584  1.60421  6.22803  3.45065  3.28309  4.06867  
CFR_IN  9.26103  9.05427  0.329032  0.278139  6.58403  0.363287  4.28954  0.446572  6.22743  4.87931  
A-CFR_IN  0.703217  0.643948  0.305417  0.265453  0.573578  0.356428  0.173233  0.282007  0.44342  0.316225  
BPS-CFR  2.38625  1.56635  3.91634  0.171414  2.0351  1.30772  5.15355  2.24282  2.0232  3.27862  
TIPS-CFR  3.16707  3.39169  0.311554  0.249117  4.1202  0.31426  0.579919  0.312419  3.17598  1.74027  
CSPS-CFR  4.21723  4.90854  2.29119  0.401599  3.45908  0.406359  2.6854  2.56916  4.15284  4.66231  
CFPS-CFR  8.53484  9.65619  0.312791  0.274408  8.87618  0.315528  3.00975  0.378132  7.76719  4.55641  
CFPS-CFR_EX+IN  1.46182  1.25706  3.04155  0.444126  2.07634  1.35713  6.04805  3.3658  4.26673  4.01751  
TIPS-CFR_EX+IN  1.64374  1.74097  6.07269  0.418157  1.9718  1.51117  3.48694  5.75201  1.75908  2.67134  
t = 9
CFR  2.65357  2.97323  6.19827  0.0743211  1.85767  1.59796  2.72532  4.89334  1.74292  2.67163  
CFR_EX+IN  2.73838  2.85912  5.73742  0.239776  1.49928  2.00324  3.85944  7.1018  1.7157  2.61367  
CFR_IN  8.31542  7.92422  0.263473  0.494033  5.81339  0.446804  2.57365  0.287121  7.14454  6.21273  
A-CFR_IN  0.807459  0.343058  0.230947  0.137083  0.397017  0.334003  0.38565  0.346208  0.529336  0.480849  
BPS-CFR  3.68996  2.79385  6.40759  0.243459  1.50885  1.97644  3.09322  5.25201  2.27431  3.35202  
TIPS-CFR  3.78084  3.87204  0.580332  0.355137  3.82408  0.295829  0.347189  0.638994  2.91529  1.94186  
CSPS-CFR  3.80917  3.41058  2.60146  0.353828  4.27721  0.414994  2.75508  2.93035  3.46265  2.67771  
CFPS-CFR  7.4412  7.65801  0.646831  0.457216  6.42479  0.382686  1.86864  0.625796  6.36793  4.57468  
CFPS-CFR_EX+IN  3.49868  2.91238  4.92335  0.580609  1.15398  1.62992  3.65934  7.12622  3.84395  2.54576  
TIPS-CFR_EX+IN  2.6943  3.06983  6.81136  0.595481  2.00773  1.6159  3.88457  6.5006  3.14235  2.44898  
t = 10
CFR  2.0352  2.03903  6.76599  0.316199  2.40319  2.50275  2.94837  6.54075  2.30792  2.33706  
CFR_EX+IN  2.08524  2.5478  7.90977  0.425895  2.38621  2.77442  2.66363  8.06666  2.0982  2.49731  
CFR_IN  6.60192  4.89947  0.188022  0.390737  6.05726  0.510298  1.92666  0.240757  6.54451  4.07776  
A-CFR_IN  0.340645  0.025416  0.669853  0.110705  0.194862  0.385093  0.520828  0.627569  0.479427  0.707734  
BPS-CFR  2.60266  2.00867  7.2238  0.270427  1.45366  1.80294  3.24365  7.05287  1.4221  1.78691  
TIPS-CFR  3.29208  2.80995  0.861773  0.360501  4.36534  0.32663  0.582195  0.543828  1.47883  1.98074  
CSPS-CFR  3.48582  4.83003  2.32587  0.315329  4.31432  0.308059  2.81814  2.14556  5.41787  3.13761  
CFPS-CFR  5.87601  5.92362  0.567818  0.41794  5.97335  0.724932  2.21687  0.656726  7.05524  6.22526  
CFPS-CFR_EX+IN  2.42962  2.37903  6.59129  0.429583  1.56905  1.73957  3.13227  5.52406  3.10236  2.38882  
TIPS-CFR_EX+IN  2.59725  2.88178  6.48018  0.487861  2.69835  2.00425  3.4613  4.69749  2.9438  2.03452  
t = 11
CFR  2.31295  2.28703  5.49662  0.400138  2.51246  1.63906  2.99342  4.52755  2.38205  2.03218  
CFR_EX+IN  2.44612  2.04827  6.99684  0.251629  0.858061  2.22732  2.96056  5.86479  2.49449  2.04586  
CFR_IN  7.58556  5.13367  0.195569  0.477502  6.16137  0.6884  1.72368  0.543405  5.09778  4.53358  
A-CFR_IN  0.159282  0.151753  0.606045  0.127626  0.16453  0.475773  0.53651  0.475189  0.349413  0.763642  
BPS-CFR  2.8012  3.03898  5.65275  0.176578  1.28183  2.39425  2.6468  7.67461  1.42939  0.972989  
TIPS-CFR  4.21885  3.44217  0.674935  0.619087  5.12089  0.496077  0.617248  0.582513  1.45349  1.36337  
CSPS-CFR  3.9038  4.50295  2.21434  0.460034  3.82159  0.29442  2.45525  1.99231  4.60743  3.32427  
CFPS-CFR  5.97624  6.24078  0.566635  0.612898  4.96448  0.60394  1.83385  0.536722  2.95689  5.0136  
CFPS-CFR_EX+IN  2.56412  2.63467  6.49501  0.45214  1.42939  1.61047  3.70725  7.60966  2.37026  2.06013  
TIPS-CFR_EX+IN  2.0375  2.03707  5.29705  0.772342  3.31721  2.40496  3.12004  5.1562  2.0327  2.26154  
t = 12
CFR  2.44118  2.47712  5.71387  0.347122  2.5152  1.98551  2.5638  4.28756  2.47477  2.06079  
CFR_EX+IN  2.3258  2.20287  4.79161  0.294454  1.57692  1.59336  2.68429  4.63729  1.26316  2.10952  
CFR_IN  6.22558  5.68684  0.223466  0.641829  4.57216  0.748105  2.0852  0.65565  4.33114  3.13912  
A-CFR_IN  0.105827  0.0980067  0.585749  0.226162  0.233482  0.596356  0.585596  0.678754  0.317089  0.591977  
BPS-CFR  2.80618  0.99815  4.75697  0.0989751  1.28143  4.1268  6.63327  5.2398  1.27703  1.10438  
TIPS-CFR  4.49608  4.07004  0.592825  0.602162  4.35219  0.669188  0.542069  0.72186  1.24947  1.67975  
CSPS-CFR  4.08463  5.07408  2.02225  0.461222  1.37283  0.585725  2.47796  1.8208  3.79191  2.93762  
CFPS-CFR  5.1034  5.87808  0.591977  0.690785  6.29942  0.865946  2.3683  0.345247  5.46094  4.43561  
CFPS-CFR_EX+IN  2.73269  3.10038  5.03484  0.37359  1.27704  1.82855  4.03113  4.26691  2.68961  2.13016  
TIPS-CFR_EX+IN  2.31843  2.35408  5.1513  0.941505  3.39712  2.10082  2.54766  5.55611  2.33741  2.30303  
t = 13
CFR  2.3729  2.53251  6.52189  0.329886  2.13055  2.47769  2.6503  4.13397  1.24561  2.35119  
CFR_EX+IN  2.2956  2.24971  4.0428  0.32015  1.65604  1.82887  2.84842  5.22009  1.43737  2.33289  
CFR_IN  4.61667  5.92171  0.24981  0.404454  4.91994  0.397273  2.14848  0.697405  4.84158  4.11791  
A-CFR_IN  0.116243  0.178121  0.81986  0.234015  0.326928  0.733929  0.590094  0.324655  0.310189  0.230618  
BPS-CFR  1.26593  1.03198  4.47905  0.0897991  0.970924  3.88573  2.36311  5.20435  1.26553  2.26918  
TIPS-CFR  2.8675  3.6012  0.855491  0.631796  4.23476  0.944193  0.610612  0.820443  1.30636  1.89152  
CSPS-CFR  3.95621  5.1985  1.78121  0.472227  3.55207  0.696568  2.64502  1.685  4.13531  1.84588  
CFPS-CFR  5.36044  4.28971  0.478955  0.474961  7.40793  0.810257  2.84312  0.294595  6.57496  1.8187  
CFPS-CFR_EX+IN  1.65137  2.79091  4.41828  0.299771  1.30539  2.03216  3.57399  3.88679  2.74983  2.28666  
TIPS-CFR_EX+IN  2.11931  2.18895  5.14829  0.950365  1.36054  2.70271  3.5004  6.49152  2.37801  2.21777  
t = 14
CFR  2.37817  2.5668  6.59187  0.35249  1.18168  3.26829  2.53184  5.06014  1.33174  2.43059  
CFR_EX+IN  2.26026  2.10769  4.6931  0.291609  1.66578  2.49539  3.43864  5.53594  1.70509  2.49529  
CFR_IN  4.04616  4.78056  0.288286  0.318377  5.70699  0.30229  2.1587  0.773284  5.82286  5.67916  
A-CFR_IN  0.0843251  0.296901  0.893183  0.290192  0.421237  0.762448  0.481998  0.255597  0.39965  0.221336  
BPS-CFR  1.87149  1.14517  4.37031  0.155212  0.9301  2.88369  2.57307  5.19347  1.36625  2.60245  
TIPS-CFR  1.917  2.28755  1.04303  0.724955  3.87459  0.809347  0.597269  0.541694  1.48588  2.20853  
CSPS-CFR  3.61005  4.89046  1.7701  0.499629  3.47758  0.64169  2.67848  1.52429  4.35475  2.13844  
CFPS-CFR  5.02526  3.81832  0.473399  0.266462  5.38331  0.508559  2.74287  0.221463  2.43919  3.26732  
CFPS-CFR_EX+IN  1.67094  1.11667  4.21711  0.142737  1.47911  2.32325  3.80897  5.64298  3.19098  2.53854  
TIPS-CFR_EX+IN  1.98405  2.05817  4.55187  0.883209  1.44609  2.67411  2.84458  4.08118  2.1189  2.19035  
t = 15
CFR  1.88299  3.69614  5.97825  0.197192  1.20962  3.44708  3.08486  4.92702  1.55296  2.33762  
CFR_EX+IN  0.965247  2.07245  5.28161  0.3132  1.61692  2.89781  3.68855  4.33234  1.71654  2.51597  
CFR_IN  3.86824  4.77781  0.344992  0.275223  6.07385  0.655348  2.49612  0.602005  5.7299  6.13669  
A-CFR_IN  0.135444  0.270107  0.819872  0.33988  0.555655  0.472375  0.510513  0.293358  0.476814  0.653854  
BPS-CFR  1.96667  1.20386  4.17726  0.212226  0.791941  3.39984  2.71139  4.23465  0.763361  2.66689  
TIPS-CFR  1.66918  2.06332  0.634353  0.895942  3.1128  0.987365  0.481874  0.806764  1.61537  2.74337  
CSPS-CFR  3.02741  4.63833  1.68792  0.184093  3.00307  0.409862  2.74331  1.65957  4.22878  2.55145  
CFPS-CFR  5.48674  4.96939  0.447027  0.275195  4.56782  0.414962  1.98179  0.136044  1.42771  3.9609  
CFPS-CFR_EX+IN  1.2807  1.24353  4.89327  0.103046  0.848476  2.53022  4.01007  6.23955  3.05851  2.56064  
TIPS-CFR_EX+IN  1.90363  1.97179  4.30937  0.188342  1.40909  2.00611  2.37406  3.51876  2.05148  1.81458  
t = 16
CFR  1.72017  2.21152  5.09242  0.20872  1.33371  3.53101  3.8872  4.75114  1.51328  2.16599  
CFR_EX+IN  1.58726  2.05456  4.68627  0.339266  1.5886  3.07044  4.02923  3.7444  1.5597  3.38912  
CFR_IN  4.44503  5.14918  0.431875  0.526066  6.16036  0.868134  2.38573  0.505097  5.95288  3.97021  
A-CFR_IN  0.119454  0.21237  0.377687  0.360151  0.690706  0.469868  0.475926  0.359057  0.456068  0.864204  
BPS-CFR  1.71307  1.26334  3.973  0.301059  0.791842  3.62903  2.95786  5.75515  0.791842  2.58147  
TIPS-CFR  1.96978  2.18018  0.162295  1.02279  3.06491  1.24212  0.493685  0.967125  1.86093  2.80476  
CSPS-CFR  2.3223  3.81826  1.17922  -0.0407942  3.01954  0.256082  2.50759  1.86091  4.48942  3.15948  
CFPS-CFR  5.79157  6.0459  0.371425  0.142543  2.89105  0.344243  0.563844  0.129008  3.17972  4.96382  
CFPS-CFR_EX+IN  1.33013  1.40812  4.55044  0.209035  0.791842  2.68409  3.13179  3.6186  2.88537  2.20907  
TIPS-CFR_EX+IN  1.29282  0.767135  4.34854  0.0285719  1.35062  1.88173  2.17436  3.04398  1.59344  1.68806  
t = 17
CFR  1.58741  1.94972  4.72318  0.364987  1.70395  3.22364  3.15716  4.99317  1.40492  1.95255  
CFR_EX+IN  1.52379  1.72675  4.15085  0.301729  1.3817  3.31419  4.04203  3.7834  1.43161  1.91497  
CFR_IN  5.03723  5.04829  0.513255  0.551781  5.58835  0.681545  1.09147  0.419295  3.07783  2.90143  
A-CFR_IN  0.08113  0.127088  0.103727  0.372408  0.795901  0.51729  0.265206  0.513052  0.384324  0.86495  
BPS-CFR  1.42254  1.56343  4.2055  0.43584  0.791842  3.8973  3.55806  6.22698  0.791842  2.40866  
TIPS-CFR  2.28618  2.46279  0.114743  0.92892  2.83119  0.531723  0.409321  0.713815  2.08953  2.99298  
CSPS-CFR  2.60338  3.75364  1.78353  0.0509412  3.21476  0.291389  2.75867  1.72899  4.2691  3.40272  
CFPS-CFR  3.48907  6.00601  0.398573  0.0144592  2.8969  0.345021  0.962642  0.145262  3.966  5.59422  
CFPS-CFR_EX+IN  1.50954  1.45162  5.03129  0.370561  0.791842  3.03194  3.52505  3.06966  2.73491  1.93772  
TIPS-CFR_EX+IN  1.22237  1.61985  4.62692  0.0675704  1.35162  1.63282  1.86119  2.89719  1.54924  1.56065  
t = 18
CFR  1.3063  0.877592  4.6561  0.465187  1.72298  2.06197  3.1798  4.73997  1.80255  1.74855  
CFR_EX+IN  1.96019  1.60506  4.13554  0.108253  1.18033  3.79277  3.66652  3.6935  1.30926  1.77146  
CFR_IN  4.9705  4.79501  0.670975  0.528714  3.04428  0.696833  0.710704  0.583096  2.57139  3.4406  
A-CFR_IN  0.253984  0.17136  -0.0700284  0.361843  0.916897  0.64862  0.213068  0.596695  0.375568  0.817624  
BPS-CFR  1.47474  1.78043  4.90385  0.580443  0.791842  4.37354  3.35524  5.96165  0.791842  1.19137  
TIPS-CFR  2.63293  2.74025  -0.00524058  0.482769  2.67412  0.812365  0.29147  0.289913  2.62514  3.20031  
CSPS-CFR  2.7488  3.79616  2.3021  0.3299  2.84863  0.377355  2.64008  1.98379  3.83318  3.12698  
CFPS-CFR  3.211  5.82114  0.101958  -0.0195252  3.00168  0.571575  0.80319  0.159446  3.86739  2.53171  
CFPS-CFR_EX+IN  1.34104  1.52747  5.17674  0.420309  0.791842  2.96361  4.22684  3.52064  2.57073  1.80941  
TIPS-CFR_EX+IN  1.3031  1.52281  4.4762  0.182764  1.92887  1.12999  2.05776  4.08511  1.42729  1.42939  
t = 19
CFR  1.4052  0.991869  5.03472  0.413429  1.75949  2.35786  3.32408  4.56513  1.77111  0.66696  
CFR_EX+IN  2.28762  1.433  4.09501  0.0909351  1.13138  3.02688  3.83079  4.01947  1.18571  1.66553  
CFR_IN  4.85862  4.38915  0.766978  0.479636  2.65048  0.784944  0.944028  0.752014  2.52178  2.05531  
A-CFR_IN  0.334735  0.304856  -0.105747  0.371549  1.1024  0.785719  0.357445  0.55328  0.64921  0.614291  
BPS-CFR  1.57356  1.89199  4.80529  0.727235  0.695212  4.66865  2.68567  4.50838  0.791842  1.25108  
TIPS-CFR  2.53236  3.52286  -0.0510977  0.216219  2.84938  0.846653  0.189567  0.421645  3.31565  2.5007  
CSPS-CFR  3.14361  3.75477  2.20262  0.404375  3.4157  0.470173  2.57628  2.18894  3.4304  2.74691  
CFPS-CFR  3.69832  5.16732  -0.0684282  0.0249304  3.50098  0.58089  0.894579  0.181047  4.65891  1.8082  
CFPS-CFR_EX+IN  1.37998  1.64811  5.7338  0.214275  0.791842  2.43134  4.74707  3.46556  2.5537  1.67457  
TIPS-CFR_EX+IN  2.03971  1.34495  5.23062  0.24121  1.91597  1.23118  2.08504  4.52122  1.33351  1.27655  
t = 20
CFR  1.51762  1.02243  5.08732  0.294643  1.78953  2.70051  2.91272  4.39945  1.61513  0.654067  
CFR_EX+IN  2.53271  1.42939  4.37911  0.209024  0.713501  2.91865  4.24173  4.22422  1.72833  0.654086  
CFR_IN  4.84892  4.19093  0.679384  0.478794  2.55738  0.386754  1.19231  0.849742  2.39813  3.18624  
A-CFR_IN  0.346268  0.33821  -0.0384758  0.339476  1.26412  0.448261  0.311687  0.380678  0.679488  0.878912  
BPS-CFR  1.65511  2.02181  4.78118  0.802287  0.6935  4.8532  2.57267  4.28435  0.70073  1.46171  
TIPS-CFR  2.35131  3.49743  0.0983469  0.320683  3.09482  0.832335  0.222684  0.717688  2.96822  1.24439  
CSPS-CFR  3.16997  3.21998  2.39151  0.523249  3.19557  0.500349  2.45366  2.12204  3.71499  1.95133  
CFPS-CFR  3.54843  3.88283  -0.0877814  0.0939676  3.92512  0.445231  1.16655  0.215271  5.12337  1.64563  
CFPS-CFR_EX+IN  1.8567  1.10729  6.268  0.187149  0.694635  3.16141  4.44822  3.63387  2.54249  0.6541  
TIPS-CFR_EX+IN  2.05188  2.05186  5.604  0.278438  1.82447  2.15116  2.49812  4.5549  2.05185  1.42833  
t = 21
CFR  1.60995  1.71926  5.30612  0.0826988  1.83961  2.47861  2.79655  4.33924  1.44524  1.40089  
CFR_EX+IN  1.24697  1.27738  4.71236  0.318501  0.731431  3.04486  4.27912  4.29234  0.939194  0.723023  
CFR_IN  5.41581  3.69926  0.503981  0.334388  2.39802  0.10522  1.21045  0.447742  2.95563  4.73522  
A-CFR_IN  0.38889  0.439469  0.0729819  0.368696  1.65641  0.374678  0.23124  0.272148  0.583014  1.07922  
BPS-CFR  1.52666  1.99093  4.8141  1.02085  0.6935  4.63652  2.31877  4.34392  0.6935  1.52675  
TIPS-CFR  3.45608  3.52212  0.324128  0.328584  3.25655  0.628828  0.223446  0.253136  3.16343  1.0891  
CSPS-CFR  3.61647  3.3977  2.53681  0.623605  3.52683  0.502537  2.34183  1.8026  3.71441  1.52096  
CFPS-CFR  3.1561  3.69932  0.0591774  0.150641  4.75045  0.276154  1.43351  0.220504  3.25734  2.73227  
CFPS-CFR_EX+IN  2.00174  1.26528  5.16495  0.201309  0.6935  3.05929  3.88755  4.24346  2.62675  1.27427  
TIPS-CFR_EX+IN  1.2471  2.14291  5.94465  0.377072  1.78345  2.43406  2.69286  3.1754  1.27939  1.54058  
t = 22
CFR  1.7272  1.81757  6.07928  0.150009  2.1576  2.5832  2.2318  4.68548  1.29818  1.50357  
CFR_EX+IN  1.25354  1.27655  4.62052  0.277942  0.771941  3.23984  3.8654  4.65908  0.683973  1.49489  
CFR_IN  4.89143  3.20485  0.585716  0.266641  2.28145  -0.0206741  1.22207  0.333378  4.03245  5.07644  
A-CFR_IN  0.36099  0.556981  0.220172  0.349653  2.39136  0.538596  0.185366  0.156353  0.323627  1.15971  
