learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFPS-CFR_EX+IN  0.214267  0.213129  0.179764  0.179764  0.214267  0.179764  0.179774  0.179764  0.213129  0.213129  
TIPS-CFR_EX+IN  0.214267  0.213129  0.179764  0.179764  0.214267  0.179764  0.179774  0.179764  0.213129  0.213129  
t = 2
CFR  2.21967  2.45577  2.67956  0.870666  2.45243  2.79886  2.2094  2.75698  2.66149  2.94773  
CFR_EX+IN  2.34831  2.59062  3.10821  0.94028  2.59003  3.23963  2.11609  3.1972  2.80221  3.09555  
CFR_IN  0.824874  0.918146  3.40691  1.12939  0.909034  3.58603  2.86526  3.51607  0.997827  1.11427  
A-CFR_IN  0.582628  0.649792  1.84548  0.396314  0.648381  1.96553  1.69478  1.91807  0.712293  0.80546  
BPS-CFR  2.33452  2.5779  2.86853  0.947665  2.57401  2.99442  2.14049  2.95021  2.78932  3.08319  
TIPS-CFR  0.840879  0.934249  3.48704  1.17519  0.925585  3.67041  2.92131  3.59741  1.01439  1.13147  
CSPS-CFR  0.733762  0.76577  3.75029  1.16717  0.763578  3.91924  3.37333  3.86645  0.833781  0.889088  
CFPS-CFR  0.835246  0.928973  3.4617  1.15891  0.919862  3.63718  2.90651  3.57165  1.00907  1.12607  
CFPS-CFR_EX+IN  2.44827  2.69596  3.27827  1.0068  2.69587  3.41508  3.3669  3.37093  2.91241  3.21226  
TIPS-CFR_EX+IN  2.58267  2.83722  3.50842  1.09685  2.83817  3.65253  3.78052  3.60605  3.06019  3.36876  
t = 3
CFR  1.52814  1.52684  1.0833  0.876817  1.27232  1.08102  0.898825  1.08103  1.27202  1.27141  
CFR_EX+IN  1.52683  1.52588  1.20638  0.817399  1.27125  1.08164  0.945472  1.19553  1.27109  1.27079  
CFR_IN  1.91767  1.86701  2.1505  0.668909  2.16792  2.01223  2.19432  2.16731  1.84853  1.83316  
A-CFR_IN  1.07971  1.05907  1.63616  0.727598  1.14446  1.79042  1.18291  1.68501  1.08016  1.08013  
BPS-CFR  1.47475  1.47392  1.02843  0.87461  1.21923  1.14711  0.93458  1.0217  1.21911  1.21883  
TIPS-CFR  2.37632  2.35389  2.03014  0.543512  2.4291  1.8198  1.74099  1.91646  2.16089  1.9182  
CSPS-CFR  0.837172  1.03445  1.39416  0.720878  1.17251  1.56922  1.92293  1.4738  1.96994  1.93363  
CFPS-CFR  1.9348  1.84083  2.15585  0.733316  2.14399  1.98977  2.18192  2.1285  1.82187  1.80964  
CFPS-CFR_EX+IN  1.47426  1.47354  1.18385  0.87622  1.21882  1.08164  0.919604  1.15994  1.21875  1.21858  
TIPS-CFR_EX+IN  1.47375  1.47312  1.1642  0.876315  1.21846  1.08164  0.87459  1.13695  1.21842  1.21836  
t = 4
CFR  1.33331  1.2774  1.3317  0.694088  1.71869  1.47323  0.66215  1.33167  1.7108  1.68574  
CFR_EX+IN  1.31503  1.27198  1.21054  0.589094  1.70937  1.50873  1.07279  1.21596  1.70343  1.68182  
CFR_IN  1.86235  2.78557  2.2503  1.37834  1.87936  2.3572  1.99707  1.84491  2.80089  2.83479  
A-CFR_IN  0.673505  0.660793  1.20376  0.422057  0.86228  1.5924  1.26704  0.846199  0.806747  0.817167  
BPS-CFR  1.36894  1.30165  1.30705  1.34562  1.74511  1.64059  0.737843  1.30529  1.72047  1.68368  
TIPS-CFR  2.08407  2.99351  2.10434  1.1618  2.02349  2.27365  2.15259  1.54602  2.67766  2.57878  
CSPS-CFR  1.50226  1.7176  1.9081  1.36201  1.77407  1.22367  1.97112  2.23074  2.51693  2.22278  
CFPS-CFR  1.8449  2.7886  2.55621  1.33225  1.84905  2.63956  2.10109  2.12584  2.79959  2.82883  
CFPS-CFR_EX+IN  1.36816  1.30593  1.25351  1.3392  1.74611  1.40004  1.12793  1.25722  1.72226  1.6867  
TIPS-CFR_EX+IN  1.28677  1.24976  1.33374  1.30057  1.6848  1.37537  0.982219  1.33477  1.67553  1.65375  
t = 5
CFR  1.48997  1.41075  1.59848  1.22369  1.44942  1.77461  1.28751  1.59273  1.47561  1.51157  
CFR_EX+IN  1.47189  1.40968  1.72123  1.14972  1.45602  1.46924  1.12099  1.71188  1.4668  0.94168  
CFR_IN  2.73815  3.67511  1.87647  0.67595  3.55962  1.99524  2.24973  2.21304  3.63939  3.26392  
A-CFR_IN  0.585545  0.618109  1.67302  0.26459  0.917899  1.42224  1.25855  1.25335  0.755139  0.564868  
BPS-CFR  1.23241  1.22954  1.523  0.933798  1.19232  0.86093  1.21746  1.52297  1.19489  1.20885  
TIPS-CFR  2.20796  2.2819  1.82317  0.923824  2.02332  1.74159  1.9019  1.49775  1.88105  1.92114  
CSPS-CFR  1.29569  1.3247  1.49993  0.412433  1.05297  0.994044  2.13417  1.51875  2.48429  2.17369  
CFPS-CFR  2.64164  3.37354  1.40633  0.616072  3.29542  1.79023  2.64914  1.55061  3.25836  2.9264  
CFPS-CFR_EX+IN  1.22086  1.23048  1.7372  0.81064  1.19462  1.55768  1.19232  1.72313  1.20064  2.20517  
TIPS-CFR_EX+IN  1.3488  1.858  1.75704  0.983056  1.21308  1.52806  0.843993  1.73761  1.01435  1.92829  
t = 6
CFR  1.17728  1.17728  0.468895  -0.258793  0.425734  0.986152  0.843659  0.427312  0.188901  0.0940799  
CFR_EX+IN  1.17728  0.927215  2.12157  -0.412962  0.338953  1.43436  0.915011  1.87546  0.113094  1.10941  
CFR_IN  1.97284  2.00878  1.57132  0.858164  2.39978  1.56793  1.98127  1.60575  2.18455  1.98889  
A-CFR_IN  0.912853  0.963273  1.67778  0.235596  0.80571  1.45678  0.634206  1.9079  0.881547  0.907063  
BPS-CFR  2.54457  2.60622  0.919376  0.114525  1.42368  1.38092  1.01934  0.894888  1.48456  1.34089  
TIPS-CFR  1.61298  1.57023  1.54464  0.555291  1.87816  1.8554  1.42515  1.83231  1.37917  1.51078  
CSPS-CFR  1.14069  1.05192  1.14104  0.442954  1.0169  1.47285  2.14488  1.5329  2.01075  1.78192  
CFPS-CFR  2.06899  2.06826  1.59393  0.847087  2.39592  1.49926  2.3857  1.6941  2.27203  2.06714  
CFPS-CFR_EX+IN  2.43137  2.51444  2.06766  -0.127466  1.41069  1.2319  1.5529  1.83214  1.46742  1.37909  
TIPS-CFR_EX+IN  2.53543  1.29521  1.993  -0.178746  1.39507  1.91186  1.25748  1.74453  1.43937  1.2464  
t = 7
CFR  1.17728  1.17728  1.04658  -0.562547  0.665746  0.577709  1.21438  0.867318  0.738949  0.747511  
CFR_EX+IN  1.17728  1.17728  1.50782  -0.645379  0.674691  0.916398  1.12043  1.43631  0.825102  1.47772  
CFR_IN  2.917  1.65359  1.94314  -0.033882  1.36003  1.44393  2.43078  1.63525  1.83509  1.5817  
A-CFR_IN  1.13685  1.17078  1.65257  0.212223  0.980684  1.29652  0.758463  1.97481  1.07653  0.775108  
BPS-CFR  2.11306  2.04408  0.629362  0.175834  1.55888  1.01824  1.04375  0.616995  1.6175  1.3149  
TIPS-CFR  1.11626  1.83887  1.65385  0.309286  0.848121  1.97673  1.0587  0.689896  0.963386  1.32112  
CSPS-CFR  1.72114  1.45649  0.38179  0.236411  0.911701  1.04132  1.87691  1.0238  2.29768  2.53794  
CFPS-CFR  2.90112  1.95707  2.08264  -0.0064936  1.35238  2.54662  1.85229  1.34611  2.24214  1.59864  
CFPS-CFR_EX+IN  1.96205  1.73097  1.54104  -0.455653  1.46349  0.686784  1.6733  1.6302  1.49682  1.12648  
TIPS-CFR_EX+IN  1.92024  0.526071  1.58623  -0.209118  1.79896  0.542067  1.32208  1.55996  1.87217  1.38451  
t = 8
CFR  0.753268  0.744885  1.04683  -0.396114  1.26476  0.820657  1.37629  1.06135  1.13514  0.962792  
CFR_EX+IN  0.750131  0.83284  1.78128  -0.465244  1.26626  1.57013  1.43541  1.61934  1.1534  0.735912  
CFR_IN  3.46336  2.72974  1.40063  -0.00774741  1.29025  1.77938  1.57724  2.41792  2.979  1.52361  
A-CFR_IN  0.967485  1.01014  1.75923  0.222956  1.05403  0.979718  1.36488  2.03567  0.765123  0.614239  
BPS-CFR  0.231633  0.230508  0.951909  0.145678  1.31445  0.672027  0.664323  0.908453  1.08708  0.315844  
TIPS-CFR  2.08182  2.27415  1.3028  0.254799  0.926855  1.31829  1.52562  1.72615  1.33834  1.15752  
CSPS-CFR  1.69851  0.86704  1.66305  0.521209  1.07043  1.12796  1.49131  1.67694  1.30985  2.41939  
CFPS-CFR  3.50778  2.94483  1.02805  0.197119  1.24141  1.5973  1.26644  1.59768  3.62976  0.897885  
CFPS-CFR_EX+IN  1.33437  1.24465  1.79902  -0.146131  1.12721  1.31751  1.86054  1.67611  1.22963  1.06751  
TIPS-CFR_EX+IN  1.13396  0.770676  1.86722  0.00548752  2.32054  0.932928  1.56248  1.71248  1.88773  1.49698  
t = 9
CFR  0.802687  0.783619  1.30481  -0.0477898  1.05289  1.15527  1.2273  1.20034  1.40305  1.40797  
CFR_EX+IN  0.81135  0.808566  0.949954  -0.0865323  1.0162  2.06477  1.31206  1.60941  1.46118  0.757465  
CFR_IN  2.99881  3.17894  1.87416  0.409671  1.13473  2.10594  1.59542  1.40549  3.56782  2.32223  
A-CFR_IN  0.653106  0.746021  1.35366  0.232841  1.08369  0.616876  1.41331  1.43521  0.407602  0.803183  
BPS-CFR  1.5401  1.18529  1.011  0.208037  1.25046  0.842081  0.769373  1.05284  1.16484  1.11282  
TIPS-CFR  1.06148  1.82868  1.24352  0.580792  0.917571  1.87572  1.20422  1.91396  1.18791  2.0468  
CSPS-CFR  0.999832  0.82784  1.85229  0.494167  0.870472  1.56591  1.83712  1.97087  1.71207  0.687848  
CFPS-CFR  3.18378  2.64796  2.03668  0.34764  1.10546  1.29318  1.47185  1.40629  2.87394  1.93054  
CFPS-CFR_EX+IN  0.702258  0.560834  0.969516  0.172724  1.17025  1.2977  1.66167  1.28022  1.20536  1.11712  
TIPS-CFR_EX+IN  0.65005  0.844912  1.05059  0.14209  0.991324  1.34729  1.76812  0.968516  1.99181  1.60583  
t = 10
CFR  0.8144  0.493897  1.03631  0.180922  1.21779  0.467615  1.22028  1.44061  1.32975  1.40456  
CFR_EX+IN  0.50829  0.82274  1.34259  0.173858  1.24606  1.33785  1.04017  1.72591  1.20203  0.481617  
CFR_IN  2.82173  3.57747  1.38174  0.494716  1.38617  1.47716  1.36658  0.774063  3.87164  2.46973  
A-CFR_IN  0.500971  0.583139  1.40467  0.273941  0.951387  0.860063  1.42584  1.26974  0.753934  0.999582  
BPS-CFR  1.436  1.41896  0.39541  0.429567  1.17921  0.474123  0.910237  0.357893  1.04058  1.10331  
TIPS-CFR  1.05564  2.49951  1.30309  0.566741  1.00414  1.49465  0.47865  1.50993  1.23296  1.94233  
CSPS-CFR  1.15976  1.17176  1.39366  0.527803  0.98408  1.87242  2.17009  0.868512  1.7334  2.5794  
CFPS-CFR  2.62942  2.65716  1.90889  0.328229  1.50446  1.64113  2.46172  1.15798  2.62443  1.83847  
CFPS-CFR_EX+IN  0.207563  0.412941  1.15643  0.203571  1.32992  1.36382  1.85055  1.48787  1.14224  1.22883  
TIPS-CFR_EX+IN  1.19209  0.48792  1.20907  0.220809  0.807076  1.09076  1.1058  1.12337  1.45711  1.72678  
t = 11
CFR  0.493276  0.576234  1.25326  0.3649  0.87138  0.335222  1.1807  1.48875  0.427247  0.896941  
CFR_EX+IN  0.509987  0.8144  1.89075  0.32238  0.84142  1.29182  1.00583  1.29306  0.919586  0.638023  
CFR_IN  2.74988  3.0188  1.33192  0.564289  1.43115  1.38955  1.28238  1.11847  3.76724  2.47612  
A-CFR_IN  0.367491  0.567356  1.46282  0.293404  1.01468  1.52777  1.33478  1.27272  0.875309  1.04323  
BPS-CFR  0.963267  1.66078  0.426043  0.535244  1.15995  0.886774  0.789621  0.519596  1.04874  1.39202  
TIPS-CFR  1.08062  1.8712  1.36132  0.285051  0.409441  1.54119  0.923159  0.812188  1.07331  2.59334  
CSPS-CFR  1.25976  1.24169  1.31969  0.511712  1.21847  1.17854  1.79413  1.26168  1.02693  1.92755  
CFPS-CFR  2.68905  2.71706  1.21679  0.344458  1.68855  1.59086  1.23226  1.20608  2.59897  2.74585  
CFPS-CFR_EX+IN  1.69178  0.692608  1.20432  0.174168  1.30065  0.765916  2.0034  1.39449  1.11873  1.40765  
TIPS-CFR_EX+IN  1.64819  0.583134  1.38205  0.245076  0.251377  1.16769  1.28078  1.17042  1.0805  1.60418  
t = 12
CFR  0.419884  0.378477  1.97361  0.28292  0.804372  0.41044  1.30615  1.17773  1.00617  0.71106  
CFR_EX+IN  0.602478  0.487351  2.1081  0.303813  0.644575  0.965741  1.2695  1.66487  1.02499  0.525571  
CFR_IN  3.40754  2.03094  1.40714  0.300895  1.59278  1.3547  1.06258  1.33007  1.81791  2.34315  
A-CFR_IN  0.516192  0.45094  1.48934  0.287829  1.10349  1.57101  1.46639  1.40079  0.96293  1.01472  
BPS-CFR  0.783811  0.861239  0.556247  0.433108  1.15514  0.898481  0.902469  0.748513  1.14973  0.857582  
TIPS-CFR  1.39801  1.51559  1.66267  0.300453  0.63055  1.62528  1.1882  0.602101  0.80175  2.14482  
CSPS-CFR  1.30584  1.34369  2.15472  0.508354  1.31595  0.890953  1.68344  1.24353  1.19309  0.698251  
CFPS-CFR  2.86871  2.8963  1.14704  0.277615  1.77659  2.09131  1.12151  1.31484  2.13607  5.15129  
CFPS-CFR_EX+IN  0.296217  0.282464  1.51711  0.270042  1.2035  0.850029  1.69568  1.00394  0.814419  1.5802  
TIPS-CFR_EX+IN  0.904424  0.589118  1.37097  0.259689  1.08015  1.41384  1.57269  1.31363  1.09615  1.53315  
t = 13
CFR  0.562492  0.165497  1.58439  0.326052  1.08501  0.734728  0.979651  1.55454  1.0252  0.931949  
CFR_EX+IN  1.04092  0.496829  2.06868  0.391722  1.17305  1.27606  0.654486  2.11736  0.534382  -0.337423  
CFR_IN  3.27556  0.900199  1.56815  0.357987  1.20057  0.633393  1.35012  1.61999  1.1522  2.36075  
A-CFR_IN  0.474349  0.340895  1.38823  0.303946  0.940268  0.691748  1.65648  1.31999  1.04624  1.18921  
BPS-CFR  0.247712  0.385852  0.894678  0.436045  0.814423  0.72213  0.783816  1.28141  1.48805  1.08891  
TIPS-CFR  0.858527  1.38633  2.0749  0.539486  0.916443  1.5222  1.22861  1.30524  0.772848  1.62553  
CSPS-CFR  0.780052  0.960184  2.80748  0.597014  1.28268  0.57346  1.45621  1.05559  1.44007  1.33644  
CFPS-CFR  3.11345  2.87622  0.967453  0.315056  1.37568  1.40858  1.06799  1.07351  1.26349  3.98613  
CFPS-CFR_EX+IN  0.2672  0.532662  1.88398  0.331582  0.413658  0.785424  1.77  0.845037  0.8144  1.68342  
TIPS-CFR_EX+IN  0.27941  1.40291  0.705515  0.280843  0.65809  1.17414  1.26386  1.26149  1.0963  1.51128  
t = 14
CFR  0.51346  0.530144  1.8039  0.430324  0.35411  0.843651  0.909629  2.04685  0.243851  1.19805  
CFR_EX+IN  0.494228  0.657607  0.678444  0.513369  0.434256  1.39276  0.722129  2.4087  0.531708  0.498182  
CFR_IN  2.51619  1.43734  1.57256  0.536016  0.981814  0.84592  1.20071  0.515177  1.45414  0.66878  
A-CFR_IN  0.483092  0.625478  0.937974  0.33358  0.772392  1.04262  2.15169  1.30529  0.529541  0.835704  
BPS-CFR  0.79476  0.870838  1.34771  0.396193  0.8144  0.80085  1.0121  1.45101  0.917659  0.660517  
TIPS-CFR  0.992228  1.24505  2.09043  0.579786  0.74505  1.61238  1.06244  1.44609  1.09541  1.68305  
CSPS-CFR  1.24315  0.910437  2.92878  0.588152  1.21008  0.601168  1.49379  1.12802  1.53241  1.33335  
CFPS-CFR  2.14781  2.7013  1.7656  0.476005  1.13461  1.49307  1.37385  1.09568  0.958857  14.2832  
CFPS-CFR_EX+IN  0.68578  0.579166  1.45644  0.52769  0.755658  0.561469  1.4868  1.22052  0.8144  0.908618  
TIPS-CFR_EX+IN  0.316998  0.522296  1.58149  0.433929  0.780966  1.06991  1.25563  1.48509  1.58949  1.54879  
t = 15
CFR  0.512  0.531058  2.24735  0.525944  0.038737  0.903544  0.958416  2.13808  0.376774  -0.264602  
CFR_EX+IN  0.492942  0.512239  0.708813  0.456062  0.87605  1.44168  0.928476  1.96608  0.916844  0.495463  
CFR_IN  2.76143  1.52279  1.61566  0.57826  0.984082  1.33901  1.62031  0.259417  1.36026  0.79896  
A-CFR_IN  0.636967  0.694977  0.874745  0.37046  0.493642  1.0561  2.4753  1.04115  0.486978  0.762579  
BPS-CFR  1.36021  0.515562  1.3503  0.479398  0.8144  0.711374  1.25471  1.45391  0.8144  0.749739  
TIPS-CFR  0.631297  1.25435  1.67713  0.388788  0.680362  1.55636  0.0687179  1.56363  0.946113  1.85087  
CSPS-CFR  1.24895  0.74242  2.81523  0.416685  0.656131  0.977057  1.51097  1.33433  1.63626  1.24024  
CFPS-CFR  1.76708  2.94733  1.60303  0.595385  1.1276  1.50038  1.28411  0.957526  1.00221  1.80313  
CFPS-CFR_EX+IN  0.451198  0.377213  1.04531  0.539134  0.8144  0.793794  1.23552  1.18413  0.8144  1.48015  
TIPS-CFR_EX+IN  1.63833  0.522902  2.02855  0.292376  0.557262  1.0541  1.28745  1.22214  1.56135  1.4735  
t = 16
CFR  0.512  0.538224  2.82002  0.546644  0.374665  1.1171  1.17347  2.04971  0.00335304  -0.125678  
CFR_EX+IN  0.479837  0.512  0.795649  0.429354  0.166535  1.27375  1.07942  1.81518  0.406406  0.501823  
CFR_IN  2.92352  1.50327  1.73874  0.473795  1.16223  1.69308  1.63303  0.656048  1.56999  1.25006  
A-CFR_IN  0.7083  0.720005  0.924953  0.379651  0.452692  1.05343  2.438  1.0844  0.460904  0.868711  
BPS-CFR  1.17868  1.3129  1.30798  0.48453  0.8144  0.680007  1.31732  1.44516  0.74621  0.693228  
TIPS-CFR  0.356574  1.33911  1.33841  0.303177  0.816017  1.59261  0.151735  1.37302  0.91863  1.44671  
CSPS-CFR  1.09742  0.878636  2.2947  0.529557  0.668321  1.06357  1.35493  1.45336  0.74442  0.648393  
CFPS-CFR  1.8099  3.51275  1.38939  0.577021  1.29824  1.69864  0.983425  0.919066  1.19213  1.53343  
CFPS-CFR_EX+IN  1.39256  0.979546  0.986972  0.316237  0.169192  0.806752  1.84886  0.965018  0.415742  1.79691  
TIPS-CFR_EX+IN  1.49205  0.514993  1.75127  0.0242696  0.785744  0.881403  1.80379  1.44576  1.01901  1.42211  
t = 17
CFR  0.512  0.529787  2.8394  0.308009  0.433621  1.04579  1.33887  2.25478  0.321713  -0.015235  
CFR_EX+IN  0.488017  0.512  0.907807  0.430835  0.353269  1.11789  1.04233  1.98639  0.406  0.548  
CFR_IN  2.50058  1.46475  1.53792  0.392127  1.25949  1.83448  1.62086  1.14032  1.46806  1.47773  
A-CFR_IN  0.762043  0.685415  0.891808  0.380127  0.401097  0.365559  2.2273  1.17826  0.372998  0.514371  
BPS-CFR  1.15672  1.17795  1.17011  0.484988  0.425109  0.313065  1.45879  1.27363  0.755337  0.220414  
TIPS-CFR  0.469653  1.80119  1.31203  0.657562  0.742628  1.66737  0.575104  1.47228  0.482613  1.56691  
CSPS-CFR  0.833117  0.832254  2.42924  0.636516  0.0175716  0.935855  1.29174  1.44199  0.20366  0.5415  
CFPS-CFR  1.8433  2.60821  1.15149  0.532041  1.4036  1.52502  1.00976  0.995181  1.29638  1.49467  
CFPS-CFR_EX+IN  1.27542  0.98  1.1565  0.199358  0.6782  1.02971  1.89592  1.00713  0.687334  1.24513  
TIPS-CFR_EX+IN  1.38685  0.476  1.97864  0.157676  0.97069  0.778649  2.30637  1.49574  1.19938  1.28768  
t = 18
CFR  0.329822  0.626312  2.69022  0.129054  0.400506  1.03253  0.861843  2.39888  0.572032  0.270494  
CFR_EX+IN  0.118432  0.512  0.953322  0.399434  0.442474  1.47771  0.906273  2.18439  0.171898  0.684299  
CFR_IN  3.28657  1.4356  1.54437  0.570197  1.25949  2.04865  1.69183  0.776124  1.45763  1.80516  
A-CFR_IN  0.811523  0.671147  0.903501  0.361973  0.361868  0.397545  0.679615  1.28928  0.291068  0.329829  
BPS-CFR  1.17225  1.14108  1.17011  0.665529  0.680969  0.190803  0.788508  1.13909  0.662141  0.139288  
TIPS-CFR  0.508382  1.71409  1.06876  0.760196  0.57484  1.65354  0.490957  1.6179  0.498837  1.06112  
CSPS-CFR  1.23735  0.861834  1.76488  0.769777  1.01334  0.936369  1.19016  1.25527  1.37689  0.67251  
CFPS-CFR  1.99428  1.88177  1.35208  0.588408  1.32999  0.704642  1.05785  1.01927  1.23783  1.64975  
CFPS-CFR_EX+IN  1.24052  0.967627  1.32814  0.217159  0.838186  1.12305  1.14528  1.2267  0.701954  1.27085  
TIPS-CFR_EX+IN  1.13212  0.111036  2.44041  0.402229  1.24267  1.17995  2.0357  1.40624  1.0996  1.39848  
t = 19
CFR  0.191377  0.676583  3.38171  0.212835  0.374401  0.959513  0.865532  2.30059  0.521136  0.366453  
CFR_EX+IN  0.102057  0.512  0.969726  0.273422  0.398243  1.71506  1.0394  2.21541  -0.0426922  0.703752  
CFR_IN  1.59779  1.36763  1.4231  0.636459  1.32327  2.38841  1.49408  0.847274  1.51599  1.78  
A-CFR_IN  0.750569  0.737364  0.989219  0.244534  0.482509  0.365028  0.44148  1.1782  0.757204  0.332364  
BPS-CFR  1.18221  1.16055  0.966008  0.649796  0.793299  0.0513054  0.859405  0.922442  0.801151  0.263066  
TIPS-CFR  0.570997  1.6965  1.02321  0.815895  0.568788  1.67637  0.599977  1.49695  0.508466  0.794788  
CSPS-CFR  1.25944  0.842644  1.42947  0.475145  1.41537  0.929698  1.35393  1.13066  1.63561  1.62466  
CFPS-CFR  2.11374  1.86022  1.28702  0.790848  1.51334  1.03864  1.23891  1.15441  1.41367  2.67757  
CFPS-CFR_EX+IN  0.999564  1.08163  1.49903  0.308578  0.89165  0.998719  1.16633  1.52598  0.799629  1.31975  
TIPS-CFR_EX+IN  1.17315  0.210843  2.85037  0.426908  1.2095  1.36871  0.938399  1.45274  0.733394  1.27024  
t = 20
CFR  0.321687  0.687339  2.8185  0.370733  0.47744  0.760167  0.760968  2.38198  0.568898  0.434611  
CFR_EX+IN  0.146847  0.512  1.21973  0.0756251  0.366515  1.67001  0.864152  2.26505  0.509928  0.834365  
CFR_IN  2.15007  1.02969  1.10258  0.662713  1.37741  2.2411  1.68197  1.05174  1.83567  1.81907  
A-CFR_IN  0.630425  0.803975  0.961426  0.183944  0.540486  0.412931  0.611188  1.09963  0.537717  0.351891  
BPS-CFR  0.607956  1.15335  0.524842  0.660108  0.891403  0.0549999  0.941822  0.68696  0.930842  0.400577  
TIPS-CFR  0.629924  1.5781  1.36274  0.835136  0.728854  1.69422  0.682316  1.27288  0.86161  1.06879  
CSPS-CFR  1.47945  0.985765  1.73418  0.392979  1.59324  0.813342  1.10394  1.09621  1.72086  1.38724  
CFPS-CFR  1.90481  1.77883  1.29144  0.790965  1.58693  1.28164  1.1373  1.22896  1.53491  2.35316  
CFPS-CFR_EX+IN  0.543731  0.514596  1.57606  0.391187  0.990877  0.908248  0.923632  1.81453  0.992261  0.732738  
TIPS-CFR_EX+IN  0.796336  0.275094  3.15272  0.467042  1.19905  1.37201  1.10482  1.4365  0.329693  1.15743  
t = 21
CFR  0.332587  -0.042855  2.43838  0.39948  0.698388  0.601367  0.799559  2.18972  0.546455  0.434378  
CFR_EX+IN  0.761928  0.512  1.26804  0.282667  0.362088  1.71984  0.943798  2.10533  0.545974  0.179763  
CFR_IN  2.71053  1.03932  1.03137  0.666607  1.13364  2.10634  1.54223  1.13005  1.74148  1.57937  
A-CFR_IN  0.622038  0.698871  0.910344  0.138588  0.58585  0.458958  0.852332  1.10055  0.257839  0.374455  
BPS-CFR  0.268494  1.10189  0.587499  0.384829  1.01206  0.170179  0.95937  0.68696  1.01959  0.57511  
TIPS-CFR  0.757049  1.39024  1.42028  0.816737  0.710252  1.8021  0.94781  1.40478  0.970319  1.13774  
CSPS-CFR  1.26749  0.884956  2.05641  0.420949  1.60213  0.464455  1.25719  1.1442  1.74097  1.36685  
CFPS-CFR  1.90662  1.89804  1.64084  0.75211  1.58693  1.31837  0.845353  1.20492  1.21679  1.20172  
CFPS-CFR_EX+IN  0.551865  0.483985  1.7795  0.464591  1.03171  1.03293  0.751217  1.97458  1.02172  0.540799  
TIPS-CFR_EX+IN  0.769813  0.553873  3.37451  0.487807  1.21712  1.36425  1.17171  1.98599  1.01312  1.1338  
t = 22
CFR  0.38  0.551234  2.8304  0.505516  0.512556  0.373888  0.932884  1.91555  0.587217  0.636066  
CFR_EX+IN  0.262532  0.397503  1.3513  0.383527  0.296545  1.46314  0.977392  1.73131  0.544756  0.432685  
CFR_IN  2.54503  1.0848  1.01204  0.638916  1.13369  1.94326  1.54523  1.32241  1.71897  1.61977  
